origin,car_model,mileage,exterior_color,num_of_doors,seating_capacity,transmission,engine_type,engine_capacity,drive_type,fuel_consumption,brand,grade,year_of_manufacture,price
1,4.0,13500.0,16776960,5,7,1,0,1.5,2,6.0,10,439,2021,559.0
0,4.0,56000.0,16711680,5,7,1,2,2.2,0,1.0,4,343,2018,855.0
1,5.0,78000.0,0,4,5,1,0,2.4,2,1.0,11,86,2006,415.0
0,6.0,36000.0,10824234,5,7,0,0,2.5,2,1.0,5,91,2006,155.0
0,5.0,80000.0,0,4,5,1,0,1.5,2,6.0,11,413,2016,390.0
1,3.0,90000.0,32768,4,5,1,2,2.2,4,1.0,2,322,2018,495.0
1,4.0,98000.0,0,5,7,1,0,2.7,0,11.0,11,293,2014,1150.0
0,0.0,167000.0,12632256,5,8,0,0,2.0,4,1.0,11,208,2007,246.0
0,4.0,89000.0,12632256,5,7,1,0,2.4,0,7.0,4,343,2018,748.0
0,4.0,36000.0,32768,5,5,1,0,2.5,1,1.0,7,80,2017,620.0
1,4.0,36000.0,16776656,5,5,1,0,3.5,2,1.0,6,316,2015,1630.0
0,4.0,48000.0,10824234,5,7,1,2,2.2,2,6.0,5,358,2018,738.0
1,4.0,36000.0,0,5,5,1,0,2.0,1,1.0,10,319,2014,875.0
0,5.0,38000.0,16776960,4,5,0,0,1.4,2,1.0,5,355,2019,329.0
1,4.0,800000.0,0,5,5,1,0,3.5,1,1.0,6,316,2013,1520.0
1,4.0,49000.0,0,5,7,1,2,2.0,4,7.0,2,141,2021,928.0
1,5.0,24000.0,16777215,4,5,1,0,2.5,2,1.0,11,86,2020,190.0
1,3.0,22900.0,16777215,4,5,1,2,2.2,4,1.0,2,322,2017,579.0
1,4.0,29000.0,0,5,8,1,0,4.6,1,15.0,11,229,2021,4620.0
0,1.0,29000.0,32768,5,5,0,0,0.8,2,1.0,10,248,2004,75.0
0,1.0,41000.0,16777215,5,5,1,0,1.5,2,1.0,2,155,2019,472.0
0,5.0,36000.0,16777215,4,5,1,0,1.5,2,1.0,11,413,2020,475.0
0,5.0,72000.0,0,4,5,1,0,2.5,2,1.0,11,86,2017,769.0
0,5.0,98000.0,16777215,4,5,1,0,1.5,2,1.0,2,153,2016,330.0
0,5.0,100000.0,12632256,4,5,0,0,1.5,2,1.0,11,413,2013,328.0
0,4.0,46000.0,10824234,5,7,1,2,2.2,2,5.0,5,358,2018,739.0
1,0.0,29000.0,12632256,5,7,0,2,2.0,2,1.0,5,90,2008,235.0
0,4.0,14000.0,16711680,5,7,1,0,2.5,1,1.0,5,358,2021,139.0
1,5.0,50000.0,16711680,4,5,1,0,2.0,4,1.0,0,9,2016,800.0
0,4.0,50000.0,10824234,5,5,1,0,2.0,1,1.0,8,171,2017,1250.0
1,0.0,29000.0,12632256,5,7,1,0,2.0,2,1.0,5,90,2008,265.0
0,5.0,40000.0,16777215,4,5,1,0,1.5,2,1.0,7,8,2017,485.0
0,5.0,70000.0,16711680,4,5,1,0,2.0,2,1.0,7,27,2018,620.0
0,4.0,40000.0,16777215,5,5,1,0,2.0,1,1.0,8,171,2017,1299.0
0,5.0,50000.0,0,4,5,1,0,1.5,2,5.0,11,413,2017,430.0
0,4.0,59000.0,16777215,5,5,1,0,2.5,1,8.0,7,80,2018,749.0
0,5.0,38000.0,16777215,4,5,1,0,2.0,2,1.0,5,213,2014,412.0
0,4.0,70000.0,16777215,5,5,1,0,2.0,2,1.0,7,80,2018,720.0
1,1.0,68000.0,16777215,5,5,1,0,1.6,2,5.0,5,98,2011,340.0
0,5.0,34000.0,16776960,4,5,1,0,1.4,2,1.0,4,48,2019,469.0
1,4.0,15000.0,16777215,5,5,1,0,3.0,1,12.0,10,318,2020,7900.0
1,4.0,28000.0,16711680,5,5,1,0,2.0,1,1.0,6,268,2020,2250.0
1,4.0,60000.0,16777215,5,7,1,0,1.5,4,8.0,11,330,2019,535.0
0,5.0,80000.0,16777215,4,5,0,0,1.5,2,1.0,11,413,2019,380.0
0,4.0,250000.0,0,5,8,0,2,2.5,4,7.0,10,200,2004,150.0
0,4.0,102687.0,0,5,7,0,2,2.5,4,20.0,9,282,2016,450.0
0,5.0,52000.0,16777215,4,5,1,0,2.0,2,1.0,7,27,2019,670.0
1,1.0,6000.0,32768,5,5,1,0,1.5,2,1.0,10,107,2016,950.0
0,4.0,14000.0,16711680,5,7,1,2,2.2,2,1.0,5,358,2020,825.0
1,3.0,55000.0,0,4,5,0,2,2.2,0,1.0,2,322,2018,525.0
0,5.0,55000.0,16777215,4,5,1,0,1.5,2,1.0,7,8,2018,535.0
1,3.0,62000.0,8421504,4,5,1,2,2.5,0,1.0,1,104,2018,530.0
0,4.0,71000.0,0,5,5,1,0,2.0,1,1.0,7,80,2013,495.0
0,5.0,50000.0,16777215,4,5,1,0,1.5,2,1.0,7,8,2018,530.0
1,5.0,14.0,12632256,4,5,1,0,1.8,2,7.0,11,108,2007,255.0
1,3.0,86000.0,12632256,4,5,1,2,2.4,4,1.0,11,204,2018,580.0
1,4.0,50000.0,16777215,5,7,1,0,2.3,1,1.0,2,142,2019,1450.0
1,5.0,130000.0,12632256,4,5,1,0,1.8,2,1.0,11,108,2007,268.0
0,5.0,81000.0,16776960,4,5,1,0,1.5,2,7.0,7,8,2016,440.0
1,5.0,56000.0,32768,4,5,1,0,2.0,4,1.0,0,9,2015,735.0
1,4.0,55161.0,0,5,7,1,0,2.7,0,1.0,11,293,2018,1950.0
0,4.0,68000.0,16777215,5,8,1,0,2.7,4,7.0,11,160,2016,615.0
1,4.0,20000.0,16777215,5,7,1,0,1.5,2,1.0,10,439,2021,550.0
0,5.0,38000.0,16777215,4,5,1,0,1.5,2,1.0,3,101,2018,413.0
0,5.0,28000.0,0,4,5,1,0,1.5,2,5.0,7,8,2018,528.0
0,1.0,30000.0,16777215,5,5,1,0,1.25,2,1.0,4,452,2019,367.0
0,0.0,29000.0,0,5,8,0,0,2.0,4,1.0,11,208,2008,165.0
1,5.0,38000.0,0,4,5,0,0,1.25,2,1.0,4,452,2016,260.0
0,5.0,11000.0,8421504,4,5,1,0,1.6,2,6.0,5,159,2011,318.0
0,4.0,36000.0,12632256,5,8,0,2,2.5,4,1.0,11,160,2016,647.0
1,5.0,80000.0,0,4,5,1,0,2.0,2,1.0,4,356,2010,390.0
0,1.0,40123.0,16777215,5,5,1,0,1.5,2,6.0,7,8,2020,660.0
0,5.0,89000.0,12632256,4,5,1,0,1.5,2,1.0,3,101,2018,425.0
0,4.0,40000.0,16777215,5,5,1,0,2.5,2,1.0,7,80,2020,820.0
0,5.0,30000.0,16711680,4,5,1,0,1.4,2,6.0,4,48,2019,475.0
0,5.0,13000.0,16777215,4,5,1,0,2.0,4,1.0,8,128,2021,2399.0
0,4.0,80000.0,16777215,5,5,1,0,1.5,2,5.0,2,132,2015,380.0
0,4.0,36000.0,16776960,5,7,0,2,2.5,4,1.0,9,282,2016,495.0
1,3.0,110000.0,10824234,4,5,1,2,2.5,4,1.0,10,269,2017,455.0
0,6.0,10000.0,32768,4,12,0,2,3.9,4,1.0,4,112,2013,779.0
0,4.0,80000.0,0,5,7,1,2,2.4,4,7.0,11,160,2020,920.0
0,1.0,100000.0,16711680,5,5,0,0,1.0,2,1.0,4,452,2019,220.0
0,4.0,1000.0,0,5,5,1,0,2.0,1,9.0,8,171,2021,2195.0
0,4.0,63000.0,16711680,5,7,1,0,2.0,2,8.0,9,279,2019,698.0
0,5.0,12000.0,0,4,5,1,0,2.0,4,1.0,8,128,2021,2400.0
0,0.0,17000.0,0,5,5,1,0,1.6,2,1.0,10,11,2020,835.0
0,6.0,36000.0,8421504,4,10,0,2,2.4,4,1.0,2,391,2017,660.0
0,4.0,20000.0,16761035,5,5,1,0,2.3,0,10.0,2,139,2009,238.0
0,0.0,22000.0,16711680,5,5,1,0,2.0,2,1.0,4,218,2020,610.0
0,5.0,300000.0,32768,4,5,1,0,2.0,2,1.0,5,98,2021,630.0
0,0.0,100000.0,12088115,5,8,0,0,2.0,4,1.0,11,208,2018,610.0
0,5.0,126800.0,0,4,5,0,0,1.5,2,6.0,11,413,2017,366.0
1,4.0,100000.0,32768,5,5,1,0,3.6,1,1.0,10,93,2012,1650.0
1,6.0,30000.0,8421504,5,2,1,0,1.0,2,1.0,5,259,2016,245.0
0,5.0,120000.0,0,4,5,0,0,1.6,2,6.0,1,116,2010,205.0
0,4.0,150000.0,12632256,5,8,0,2,2.5,4,7.0,11,160,2015,600.0
0,5.0,80000.0,16777215,4,5,1,0,1.5,2,6.0,7,8,2017,469.0
0,1.0,90000.0,16777215,5,5,1,0,1.5,2,1.0,7,8,2014,425.0
1,5.0,38628.0,12632256,4,5,0,0,1.4,2,1.0,5,326,2016,338.0
1,5.0,220000.0,0,4,5,1,0,1.6,2,9.0,10,227,2010,220.0
0,4.0,17000.0,16711680,5,5,1,0,2.0,1,1.0,8,171,2021,239.0
0,0.0,80000.0,16776960,5,7,0,0,1.8,2,1.0,10,189,2012,175.0
0,5.0,100000.0,16711680,4,5,1,0,1.5,2,6.0,7,8,2019,560.0
0,4.0,36000.0,16711680,5,5,1,0,1.5,2,6.0,2,132,2017,399.0
1,4.0,20000.0,16777215,5,8,1,0,2.7,4,13.0,11,160,2020,945.0
0,5.0,80000.0,0,4,5,0,0,1.6,2,8.0,10,272,2002,45.0
1,5.0,14686.0,12632256,4,5,1,0,2.0,2,7.0,10,43,2009,405.0
0,4.0,80000.0,0,5,5,1,0,2.4,2,8.0,3,77,2015,600.0
0,4.0,30000.0,0,5,7,1,0,1.5,2,7.0,3,77,2020,950.0
1,4.0,24000.0,0,5,7,1,0,1.5,2,5.0,10,439,2020,525.0
1,4.0,16000.0,16777215,5,5,1,0,3.0,1,1.0,10,318,2020,7990.0
0,5.0,13000.0,12632256,4,5,1,0,1.4,2,6.0,4,48,2019,445.0
1,3.0,60000.0,16777215,4,5,1,2,3.2,0,7.0,2,322,2016,610.0
0,5.0,60000.0,32768,4,5,1,0,1.25,2,5.0,4,452,2019,325.0
0,0.0,15000.0,12632256,5,8,0,0,2.0,4,8.0,11,208,2017,480.0
0,4.0,55000.0,16711680,5,5,1,0,1.5,2,1.0,2,132,2017,433.0
1,5.0,114500.0,12632256,4,5,1,0,2.4,2,1.0,3,49,2014,540.0
1,4.0,250000.0,0,5,7,1,2,2.0,2,7.0,4,343,2007,300.0
1,3.0,160000.0,12632256,4,5,1,2,3.2,0,8.7,7,63,2013,395.0
1,4.0,13500.0,32768,5,7,1,0,1.5,2,6.0,10,439,2021,559.0
0,5.0,150800.0,0,4,5,1,0,2.0,2,8.0,11,110,2009,318.0
0,0.0,55000.0,0,5,8,0,0,2.0,4,8.0,11,208,2018,528.0
0,5.0,38000.0,0,4,5,1,0,2.0,4,7.0,8,72,2018,199.0
0,5.0,52000.0,16777215,4,5,1,0,1.4,2,5.0,4,48,2021,455.0
0,5.0,65000.0,10824234,4,5,1,0,1.8,2,1.0,11,110,2018,580.0
0,5.0,70000.0,16711680,4,5,1,0,1.5,2,1.0,3,101,2016,400.0
0,1.0,100000.0,16711680,5,5,1,0,1.5,2,6.0,7,8,2016,450.0
1,2.0,123456.0,16776960,2,4,1,0,2.0,4,8.0,4,179,2011,445.0
0,1.0,11000.0,16711680,5,5,1,0,1.25,2,1.0,5,259,2021,370.0
0,5.0,34000.0,16777215,4,5,1,0,2.0,4,9.0,12,237,2021,700.0
1,5.0,90000.0,32768,4,5,1,0,2.0,2,1.0,10,376,2008,301.0
0,5.0,84500.0,32768,4,5,0,0,1.5,2,7.0,10,368,2015,245.0
1,5.0,110000.0,16777215,4,5,1,0,4.6,4,1.0,6,223,2007,850.0
0,1.0,85000.0,16777215,5,5,1,0,1.25,2,1.0,5,259,2017,325.0
0,5.0,122000.0,16777215,4,5,0,0,1.4,2,7.0,1,61,2017,230.0
1,5.0,38000.0,16777215,4,5,1,0,4.0,4,1.0,10,154,2016,5900.0
1,1.0,81000.0,16711680,5,5,1,0,1.5,2,6.0,11,442,2017,450.0
1,1.0,80000.0,0,5,5,1,0,1.6,2,6.0,4,408,2012,378.0
1,2.0,10000.0,32768,2,3,0,2,2.4,4,20.0,5,69,2007,172.0
0,1.0,36000.0,16711680,5,5,1,0,1.25,2,1.0,5,259,2020,330.0
0,5.0,100000.0,32768,4,5,1,0,1.4,2,5.0,5,355,2020,420.0
0,6.0,2168.0,0,4,10,0,2,2.2,4,10.0,2,391,2022,1599.0
1,5.0,110000.0,0,4,5,1,0,2.0,2,7.0,10,376,2010,339.0
0,4.0,10000.0,0,5,8,0,2,2.4,4,7.0,11,160,2019,725.0
0,5.0,55000.0,16776960,4,5,1,0,1.5,2,6.0,11,413,2016,415.0
1,3.0,120000.0,8421504,4,5,0,2,2.5,0,7.0,9,394,2013,300.0
0,6.0,132000.0,0,5,7,1,0,2.5,2,11.0,5,91,2009,198.0
0,1.0,28902.0,16711680,5,5,1,0,1.4,2,6.0,12,151,2021,355.0
0,0.0,80000.0,0,5,8,0,0,2.0,4,8.0,11,208,2013,330.0
0,1.0,75000.0,16777215,5,5,1,0,1.5,2,7.0,2,153,2013,275.0
0,4.0,100000.0,0,5,5,1,0,2.0,1,1.0,8,171,2017,1149.0
1,4.0,67000.0,16711680,5,7,1,2,2.0,4,1.0,2,141,2019,839.0
1,4.0,100000.0,16777215,5,7,1,2,2.0,0,8.0,2,141,2018,900.0
0,5.0,12000.0,8421504,4,5,0,0,1.5,2,6.0,11,413,2019,395.0
0,0.0,41000.0,12632256,5,8,0,0,2.0,4,1.0,11,208,2019,585.0
0,4.0,23000.0,16711680,5,5,1,0,2.0,2,1.0,7,80,2017,650.0
0,5.0,38000.0,12632256,4,5,0,0,2.0,2,1.0,10,247,2003,75.0
0,5.0,34000.0,0,4,5,1,0,2.0,4,1.0,8,128,2020,1999.0
1,4.0,40000.0,10824234,5,7,1,0,1.5,2,1.0,9,441,2021,535.0
0,0.0,29000.0,12632256,5,8,0,0,2.0,4,1.0,11,208,2015,430.0
0,4.0,43000.0,16777215,5,5,1,0,2.0,1,8.0,8,171,2019,1399.0
0,0.0,7000.0,0,5,5,1,0,1.4,2,1.0,5,346,2022,685.0
0,5.0,20000.0,16777215,4,5,1,0,1.5,2,1.0,7,8,2022,650.0
1,4.0,100000.0,16777215,5,7,1,0,3.7,1,1.0,7,83,2014,650.0
1,3.0,23000.0,16777215,4,5,1,2,2.2,4,1.0,2,322,2017,575.0
1,0.0,26000.0,16777215,5,5,1,0,1.5,2,6.0,10,447,2022,509.0
0,0.0,29000.0,12632256,5,7,0,0,2.0,4,1.0,11,208,2011,360.0
0,5.0,27000.0,16711680,4,5,1,0,1.5,2,5.0,11,413,2018,442.0
0,1.0,29000.0,32768,5,5,0,0,0.8,2,1.0,10,248,2004,86.0
0,5.0,120122.0,0,4,5,0,0,1.3,2,6.0,11,413,2014,268.0
0,1.0,50000.0,32768,5,5,1,0,1.25,2,1.0,5,259,2017,325.0
1,6.0,28888.0,16777215,5,7,1,1,2.5,1,1.0,11,351,2021,4790.0
0,5.0,33000.0,0,4,5,1,0,2.0,4,1.0,8,128,2019,1379.0
0,4.0,40000.0,0,5,7,1,0,1.6,2,7.0,10,24,2019,845.0
0,4.0,50000.0,16777215,5,7,1,0,1.6,2,7.0,10,24,2018,858.0
1,1.0,21000.0,16776960,5,5,1,0,1.2,2,1.0,3,71,2019,395.0
0,1.0,150000.0,16777215,5,5,0,0,1.1,2,1.0,5,259,2011,115.0
1,4.0,56000.0,16777215,5,7,1,0,1.5,2,1.0,3,77,2019,859.0
0,1.0,46000.0,16711680,4,5,1,0,1.25,2,5.0,5,259,2019,295.0
1,3.0,1700000.0,12632256,4,5,0,2,3.0,0,6.0,10,125,2013,300.0
0,6.0,111.0,32768,4,3,0,0,2.4,4,1.0,11,201,2004,85.0
0,2.0,10000.0,16777215,2,2,0,0,2.0,2,1.0,10,388,2013,68.0
1,5.0,2900.0,16777215,4,5,1,0,1.0,2,1.0,10,51,2021,515.0
1,3.0,70000.0,16777215,4,5,0,2,2.4,0,1.0,11,204,2018,679.0
0,5.0,38000.0,16777215,4,5,0,0,1.4,2,1.0,4,48,2018,335.0
0,5.0,10100.0,0,4,5,0,0,1.8,2,6.0,2,155,2007,158.0
0,0.0,40000.0,16777215,5,5,1,0,2.0,2,1.0,4,396,2021,730.0
0,0.0,3000.0,16777215,5,5,1,0,2.0,2,1.0,4,218,2019,588.0
1,4.0,48000.0,16777215,5,5,1,0,2.0,2,6.0,5,359,2014,555.0
1,4.0,36000.0,16777215,5,7,1,0,1.5,2,1.0,9,441,2021,588.0
0,4.0,13000.0,12632256,5,5,1,0,2.0,2,1.0,7,80,2022,790.0
0,5.0,165000.0,0,4,5,1,0,2.4,2,10.0,11,86,2009,430.0
0,5.0,20000.0,16777215,4,5,1,0,1.4,2,6.0,4,48,2022,490.0
1,3.0,17893.0,12632256,4,5,1,2,2.2,4,1.0,2,322,2021,610.0
0,4.0,56000.0,16777215,5,5,1,0,1.5,2,1.0,2,132,2018,485.0
1,3.0,55000.0,12632256,4,5,1,2,2.2,4,1.0,2,322,2015,415.0
0,6.0,150000.0,0,5,7,1,2,2.2,2,1.0,5,345,2018,899.0
0,5.0,10100.0,16777215,4,5,1,0,2.0,2,1.0,7,27,2020,810.0
1,4.0,90000.0,32768,5,5,1,0,2.0,1,1.0,10,303,2013,688.0
0,0.0,6000.0,16777215,5,5,1,2,2.0,2,1.0,4,396,2022,125.0
0,1.0,29000.0,32768,5,5,0,0,1.25,2,1.0,5,259,2014,165.0
0,5.0,18000.0,32768,4,5,1,0,2.0,4,1.0,8,72,2021,1439.0
1,3.0,38856.0,16711680,4,5,1,2,2.4,4,1.0,11,204,2021,685.0
1,4.0,42000.0,0,5,7,1,0,2.0,1,8.0,10,383,2018,1175.0
0,1.0,47000.0,16777215,5,5,1,0,1.4,2,1.0,10,372,2017,389.0
0,4.0,7000.0,16777215,5,5,1,0,2.0,4,1.0,8,171,2022,1738.0
1,5.0,20000.0,16777215,4,5,1,1,3.5,2,6.0,6,223,2021,6800.0
0,6.0,206000.0,12632256,5,7,0,0,2.5,2,9.0,5,91,2007,190.0
0,5.0,48000.0,0,4,5,1,0,1.4,2,1.0,4,48,2020,460.0
0,0.0,22000.0,16777215,5,5,1,2,2.0,2,1.0,4,396,2022,160.0
1,1.0,29000.0,16777215,5,5,0,0,1.0,2,1.0,4,452,2017,265.0
1,5.0,38000.0,0,4,5,1,0,2.0,2,1.0,11,86,2010,370.0
0,5.0,24000.0,16777215,4,5,1,0,1.5,4,1.0,8,72,2021,1238.0
1,6.0,112000.0,12632256,5,7,1,0,2.4,2,1.0,11,297,2010,555.0
0,5.0,38000.0,12632256,4,5,0,0,1.6,2,1.0,10,227,2011,155.0
1,3.0,70000.0,16776960,4,5,1,2,2.2,4,7.0,2,322,2016,489.0
0,5.0,51000.0,16777215,4,5,1,0,1.4,2,1.0,4,48,2021,462.0
0,6.0,140000.0,16777215,5,2,0,0,0.8,2,1.0,1,360,2015,125.0
0,0.0,29000.0,12632256,5,8,0,0,2.0,4,1.0,11,208,2016,345.0
0,4.0,80000.0,16777215,5,5,1,0,2.0,2,1.0,7,80,2015,555.0
0,1.0,700.0,16711680,5,5,0,0,1.0,2,5.0,1,360,2013,160.0
1,4.0,42140.0,0,5,7,0,0,1.5,2,1.0,9,441,2020,490.0
0,0.0,20000.0,16777215,5,5,1,0,1.4,2,1.0,5,346,2021,725.0
0,5.0,800000.0,16777215,4,5,1,0,1.6,2,7.0,7,8,2014,355.0
1,3.0,55000.0,0,4,5,1,2,2.2,4,7.0,2,322,2017,530.0
0,5.0,89000.0,16777215,4,5,1,0,1.6,2,6.0,5,98,2016,455.0
1,6.0,5200.0,0,5,2,1,0,1.0,2,5.0,1,360,2017,199.0
1,4.0,20000.0,16777215,5,7,1,0,1.5,2,1.0,10,439,2021,555.0
0,1.0,29000.0,12632256,5,5,0,0,1.0,2,1.0,1,360,2014,185.0
1,4.0,136765.0,0,5,7,1,0,5.7,1,1.0,6,224,2012,3190.0
1,4.0,800.0,16777215,5,5,1,0,2.0,1,8.0,10,246,2023,3488.0
0,5.0,50000.0,16777215,4,5,1,0,1.5,2,1.0,7,8,2020,608.0
0,1.0,58246.0,16777215,5,5,1,0,1.0,2,1.0,4,452,2017,335.0
0,5.0,40000.0,32768,4,5,1,0,1.5,2,1.0,3,101,2018,460.0
1,5.0,100000.0,12632256,4,5,1,0,2.4,2,1.0,11,86,2009,510.0
0,5.0,96000.0,0,4,5,1,0,1.8,4,6.0,8,72,2008,345.0
1,5.0,38000.0,16777215,4,5,1,0,4.6,4,1.0,6,223,2006,660.0
1,1.0,99000.0,32768,5,5,1,0,1.0,2,6.0,5,259,2005,155.0
0,5.0,49000.0,0,4,5,1,0,2.0,4,1.0,8,72,2018,199.0
0,4.0,30000.0,16777215,5,7,1,0,2.4,1,1.0,4,343,2020,980.0
0,5.0,50000.0,16777215,4,5,0,0,1.4,2,5.0,4,48,2019,390.0
1,4.0,36000.0,0,5,5,1,0,3.5,1,1.0,6,316,2009,825.0
0,4.0,21000.0,8421504,5,5,1,0,2.0,1,1.0,8,171,2019,1768.0
1,3.0,130000.0,16711680,4,5,1,2,3.2,0,1.0,2,322,2015,525.0
0,5.0,38000.0,12632256,4,5,1,0,1.6,2,1.0,2,153,2012,255.0
1,1.0,29000.0,12632256,5,5,0,0,1.25,2,1.0,4,452,2017,272.0
1,4.0,12666.0,0,5,5,1,0,2.0,1,1.0,6,316,2021,3180.0
0,5.0,3000.0,32768,4,5,1,0,1.5,2,6.0,7,8,2022,659.0
0,4.0,27000.0,16777215,5,7,1,2,2.2,1,1.0,5,358,2021,1110.0
0,4.0,27000.0,16777215,5,7,1,2,2.2,1,1.0,5,358,2021,199.0
1,1.0,50000.0,16753920,5,5,1,0,1.2,2,6.0,3,71,2019,386.0
0,5.0,51088.0,32768,4,5,1,0,2.0,4,1.0,8,72,2017,13.0
0,5.0,39000.0,32768,4,5,1,0,1.5,2,1.0,7,8,2021,610.0
0,5.0,22000.0,0,4,5,1,0,2.0,4,1.0,8,128,2021,2390.0
1,4.0,36000.0,0,5,5,1,0,3.5,1,1.0,6,316,2010,1180.0
0,5.0,82000.0,16777215,4,5,1,0,1.5,2,1.0,11,413,2017,375.0
1,4.0,89000.0,0,5,7,1,0,4.7,1,13.0,8,168,2010,848.0
0,5.0,50000.0,8421504,4,5,1,0,2.0,4,8.0,8,128,2016,1410.0
1,3.0,38000.0,16777215,4,5,1,2,2.4,0,7.0,9,394,2021,805.0
1,4.0,70000.0,12632256,5,8,0,2,2.4,4,1.0,11,160,2019,850.0
0,4.0,10000.0,16711680,5,7,1,0,2.0,2,9.0,9,279,2022,868.0
0,5.0,20000.0,0,4,5,1,0,2.0,4,1.0,8,72,2021,1368.0
1,4.0,36000.0,32768,5,5,1,0,2.0,1,1.0,10,246,2014,1680.0
1,4.0,36000.0,16777215,5,7,1,0,5.7,1,1.0,6,224,2015,5799.0
0,6.0,150000.0,0,4,10,0,2,2.4,4,1.0,2,391,2016,525.0
1,2.0,22500.0,16777215,2,2,1,0,2.0,4,1.0,10,33,2020,4299.0
0,1.0,60000.0,16711680,5,5,1,0,1.25,2,1.0,5,259,2018,330.0
1,4.0,36000.0,16777215,5,4,1,0,5.0,1,1.0,10,318,2015,4850.0
1,6.0,90000.0,16777215,5,2,1,0,1.0,2,1.0,5,259,2013,210.0
0,4.0,129000.0,12632256,5,8,1,0,2.7,0,10.0,11,160,2013,500.0
0,0.0,20000.0,16777215,5,5,1,0,2.0,2,6.0,4,218,2020,610.0
1,3.0,85000.0,16777215,4,5,1,2,2.2,4,1.0,2,322,2016,650.0
1,5.0,65000.0,8421504,4,5,1,0,3.0,1,10.0,10,44,2014,139.0
0,6.0,48500.0,10824234,5,7,1,0,2.0,2,11.0,2,387,2019,820.0
0,4.0,60000.0,16777215,5,5,1,0,1.5,2,1.0,2,132,2017,438.0
1,4.0,38000.0,0,5,7,1,0,1.5,2,1.0,9,441,2020,569.0
0,5.0,36000.0,16711680,4,5,0,0,1.25,2,1.0,4,452,2019,310.0
1,4.0,500000.0,0,5,7,0,2,4.2,0,10.0,11,229,1992,400.0
0,1.0,20000.0,16777215,5,5,1,0,1.25,2,1.0,4,452,2021,425.0
0,4.0,36000.0,0,5,7,1,2,2.2,1,1.0,4,343,2020,139.0
1,4.0,22.0,16711680,5,7,1,2,2.0,0,7.0,2,141,2020,111.0
0,5.0,88000.0,12632256,4,5,1,0,1.5,2,6.0,11,413,2017,375.0
0,5.0,50000.0,16777215,4,5,0,0,1.4,2,5.0,4,48,2019,395.0
0,5.0,38000.0,16711680,4,5,1,0,1.5,2,1.0,7,8,2019,570.0
0,4.0,36000.0,16777215,5,5,1,0,2.5,1,1.0,7,80,2018,699.0
0,4.0,36000.0,15631086,5,7,0,0,2.4,0,13.0,9,281,2000,115.0
1,0.0,100000.0,8421504,5,5,1,0,2.0,0,1.0,4,396,2009,285.0
0,0.0,29000.0,16777215,5,5,1,0,1.6,2,1.0,4,218,2018,565.0
0,5.0,26000.0,12632256,4,5,1,0,2.0,2,1.0,5,215,2022,850.0
0,0.0,12000.0,16777215,5,5,1,0,2.0,2,1.0,4,396,2021,850.0
1,4.0,30000.0,12632256,5,7,0,0,1.5,2,1.0,10,137,2022,475.0
0,0.0,100000.0,16776960,5,8,0,0,2.0,4,1.0,11,208,2015,410.0
0,5.0,50000.0,16777215,4,5,1,0,1.5,2,7.0,7,8,2020,608.0
1,3.0,70000.0,32768,4,5,1,2,2.2,4,1.0,2,322,2017,539.0
1,1.0,80000.0,16753920,5,5,1,0,1.6,2,1.0,7,8,2009,245.0
0,5.0,38000.0,16777215,4,5,1,0,1.5,2,1.0,7,8,2018,535.0
1,4.0,123500.0,32768,5,7,1,0,2.4,0,1.0,4,343,2011,340.0
0,4.0,94000.0,0,5,8,0,2,2.5,4,1.0,11,160,2014,575.0
0,4.0,30000.0,16777215,5,7,1,2,2.2,2,8.0,4,343,2020,920.0
0,4.0,90000.0,16777215,5,7,1,0,2.0,2,6.0,9,279,2018,620.0
1,1.0,50000.0,16777215,5,5,1,0,1.5,2,6.0,11,442,2017,495.0
0,0.0,28000.0,16777215,5,5,1,0,1.4,2,6.0,5,346,2021,698.0
1,4.0,80000.0,0,5,7,1,0,4.7,1,1.0,8,168,2010,850.0
0,5.0,82000.0,0,4,5,1,0,2.0,2,6.0,7,8,2015,445.0
0,1.0,103000.0,16711680,5,5,0,0,1.0,2,5.0,1,360,2015,179.0
0,5.0,190000.0,0,4,5,0,0,2.4,2,8.0,11,86,2004,225.0
0,3.0,50000.0,10824234,4,5,1,2,2.2,4,8.0,2,322,2021,600.0
0,5.0,69000.0,10824234,4,5,0,0,1.5,2,6.0,11,413,2015,319.0
0,5.0,37000.0,16711680,4,5,1,0,1.6,2,6.0,5,98,2019,535.0
1,4.0,15000.0,0,5,7,1,0,2.7,0,12.0,11,293,2021,2560.0
0,1.0,61000.0,16776960,5,5,1,0,1.4,2,5.0,10,372,2016,365.0
0,0.0,29000.0,0,5,8,0,0,2.0,4,9.0,11,208,2007,250.0
0,4.0,36000.0,16777215,5,5,1,0,2.0,2,1.0,7,80,2020,745.0
0,4.0,30000.0,16777215,5,5,1,0,2.0,1,1.0,8,171,2021,1550.0
0,4.0,19000.0,16777215,5,8,1,2,2.4,4,1.0,11,160,2020,990.0
0,0.0,2000.0,16777215,5,5,1,0,1.5,2,6.0,5,357,2022,820.0
0,5.0,38000.0,0,4,5,1,0,1.8,4,1.0,8,72,2008,345.0
0,0.0,48000.0,12088115,5,8,0,0,2.0,4,1.0,11,208,2020,636.0
0,0.0,70000.0,12632256,5,8,0,0,2.0,4,10.0,11,208,2020,620.0
